Date,rv5
20070820,0.0001189085563698
20070821,9.772839890120095e-05
20070822,0.0001345203911682
20070823,8.910045366440984e-05
20070824,3.5017865463786514e-05
20070827,3.814259055568397e-05
20070828,6.202653813350613e-05
20070829,0.0001122639373414
20070830,0.0001312747599929
20070831,0.0001759104058176
20070904,3.814325853735841e-05
20070905,0.0001019606291986
20070906,5.636793116205445e-05
20070907,0.0001933643805261
20070910,0.0001183540779974
20070911,8.059395034870322e-05
20070912,5.813860968457583e-05
20070913,6.465740856455102e-05
20070914,6.817212806164966e-05
20070917,3.218157380979112e-05
20070918,0.000216888860712
20070919,8.8684110720082e-05
20070920,4.132613602776739e-05
20070921,4.218376809569183e-05
20070924,4.055100285049896e-05
20070925,4.9541548970541353e-05
20070926,3.7658897036419006e-05
20070927,2.8321353750993978e-05
20070928,2.5032926138439156e-05
20071001,2.984221363726859e-05
20071002,1.858673552084283e-05
20071003,3.477746900281202e-05
20071004,1.464804799665193e-05
20071005,5.097566845681872e-05
20071008,1.5937815890739623e-05
20071009,3.25817825729652e-05
20071010,2.7141613341950145e-05
20071011,8.54127246900643e-05
20071012,3.2176943246088344e-05
20071015,5.105893259753704e-05
20071016,4.548034579081117e-05
20071017,8.419462235269613e-05
20071018,4.611410666400613e-05
20071019,0.0001222150827914
20071022,0.0001122503722245
20071023,7.167288213119987e-05
20071024,0.000196930286843
20071025,0.0001423881587167
20071026,6.542599420795634e-05
20071029,3.715323746662883e-05
20071030,2.902270751306723e-05
20071031,0.0001246701984499
20071101,0.0002100103393905
20071102,0.0002035751446778
20071105,0.0001645746348433
20071106,7.779440094078531e-05
20071107,0.0001974550352914
20071108,0.0003510532077174
20071109,0.0002435400545023
20071112,0.000175421437543
20071113,0.000126001312416
20071114,0.0001273051341983
20071115,0.0001426643792738
20071116,0.0001701152561844
20071119,0.0001465415272457
20071120,0.0002956852681278
20071121,0.0002219214073243
20071123,9.192092041438048e-05
20071126,0.0001277612553939
20071127,0.0002037544990638
20071128,0.0001229082633789
20071129,0.000112516237812
20071130,0.0001695579189329
20071203,7.584278580989405e-05
20071204,7.505261098068671e-05
20071205,0.0001221284902199
20071206,4.1883872681462195e-05
20071207,3.0860227090210635e-05
20071210,3.0892944478623696e-05
20071211,0.0002294711277764
20071212,0.0004568278893311
20071213,0.0001117620423162
20071214,0.000101280562519
20071217,0.0001031616654184
20071218,0.0001472817740886
20071219,9.797630486954924e-05
20071220,7.102992843675121e-05
20071221,8.918603403997033e-05
20071224,1.9728796270195378e-05
20071226,2.1327826708261897e-05
20071227,3.865129115133182e-05
20071228,6.013352358611052e-05
20071231,3.736944764346399e-05
20080102,0.00011089713625
20080103,6.541168832158663e-05
20080104,0.0001687688641431
20080107,0.0001906486565215
20080108,0.0002267518737647
20080109,0.0002478331118877
20080110,0.0003538678567542
20080111,0.0002235550867801
20080114,9.215386742423842e-05
20080115,0.0001488822660968
20080116,0.0002548310084881
20080117,0.0002933747458008
20080118,0.000368726144566
20080122,0.0015404585421895
20080123,0.0012372071572716
20080124,0.000295631819007
20080125,0.000281020936017
20080128,0.0002021381224532
20080129,0.0001004546298116
20080130,0.0002285478149366
20080131,0.0004922012019041
20080201,0.0001387000881119
20080204,6.756875544995217e-05
20080205,0.0003315916861885
20080206,0.0001396893718457
20080207,0.0002642922313555
20080208,0.0001578754998434
20080211,9.102633174229252e-05
20080212,0.0001591586569982
20080213,0.0001298904243363
20080214,0.0001180230081966
20080215,7.412769820621245e-05
20080219,0.0001367048791368
20080220,0.0002035015215746
20080221,0.000114426401142
20080222,0.0001536689382008
20080225,0.0001800907236403
20080226,9.947513803185888e-05
20080227,0.0001171559425113
20080228,0.0001044246691931
20080229,0.0001585925996658
20080303,0.0001207730587236
20080304,0.0002048538003299
20080305,0.0001618845338688
20080306,0.0001524832247095
20080307,0.000325887287972
20080310,0.0001493640906891
20080311,0.0005383950003458
20080312,0.0001161145293536
20080313,0.0004076938204742
20080314,0.0005684132100105
20080317,0.0004859960159006
20080318,0.000568591110936
20080319,0.0002587916874391
20080320,0.0001392717555806
20080324,0.0001126339769148
20080325,9.382816540429909e-05
20080326,0.0001106858901699
20080327,0.0001261013692703
20080328,8.816878296811261e-05
20080331,8.425146368307569e-05
20080401,0.0001806108987809
20080402,7.77464379590084e-05
20080403,7.843588749501146e-05
20080404,7.346831122062449e-05
20080407,7.29824895078089e-05
20080408,7.742652436952717e-05
20080409,5.058504802040169e-05
20080410,7.514509513991849e-05
20080411,0.0001402448487083
20080414,5.04019757613755e-05
20080415,7.110641541918169e-05
20080416,0.0001002009778703
20080417,5.96107690343756e-05
20080418,0.0002640269567968
20080421,3.565037110696078e-05
20080422,6.364165639209611e-05
20080423,6.366126208495815e-05
20080424,0.000118603020548
20080425,9.339080906554552e-05
20080428,3.839605072666254e-05
20080429,3.299273781226963e-05
20080430,0.0001386805707432
20080501,6.733874462049714e-05
20080502,0.0001502776528744
20080505,4.556487102622515e-05
20080506,7.201145636903768e-05
20080507,5.038039584607613e-05
20080508,7.382778538611801e-05
20080509,9.596045996769435e-05
20080512,3.609358093243879e-05
20080513,2.7425297103850957e-05
20080514,4.139134962339751e-05
20080515,4.8432873078760696e-05
20080516,3.874281770428567e-05
20080519,5.5948260720021703e-05
20080520,6.557470260139372e-05
20080521,9.72393904507368e-05
20080522,4.450876526808515e-05
20080523,6.268106282164471e-05
20080527,6.078876845159375e-05
20080528,5.5619907204021457e-05
20080529,4.55012731383955e-05
20080530,3.882712073292723e-05
20080602,6.064554898917232e-05
20080603,7.661762837330231e-05
20080604,0.0001054345942353
20080605,7.18426902321329e-05
20080606,0.0001734827840193
20080609,0.000107780766292
20080610,0.0001347287563795
20080611,0.000106296465573
20080612,0.0001204689605372
20080613,0.0001237579434158
20080616,6.831788406589687e-05
20080617,8.037809041307721e-05
20080618,0.0001141563056272
20080619,7.452010613187197e-05
20080620,0.0001373943716104
20080623,5.830504547574943e-05
20080624,9.179932226530464e-05
20080625,0.0001154336561536
20080626,0.000133187910166
20080627,0.000115807417823
20080630,8.771856475708115e-05
20080701,0.0002322747774764
20080702,0.000141374866138
20080703,0.0001735390647574
20080707,0.0002564145597269
20080708,0.0001576243434706
20080709,0.0001317425600974
20080710,0.0002851636883735
20080711,0.0005328702315315
20080714,0.000231302791448
20080715,0.0003223584094555
20080716,0.0002042541741384
20080717,0.0001786517823724
20080718,8.267270594014077e-05
20080721,4.9436662114494226e-05
20080722,0.0001158038237891
20080723,0.0001351957751882
20080724,9.510952551555592e-05
20080725,0.0001195328125213
20080728,7.319910339813579e-05
20080729,9.511102881839604e-05
20080730,0.0001587964366992
20080731,0.0001248478585696
20080801,0.0001142599087338
20080804,7.012972738821024e-05
20080805,7.579598616195178e-05
20080806,6.162242720630657e-05
20080807,0.0001299717501062
20080808,8.068130079962601e-05
20080811,7.077209759941688e-05
20080812,8.195548826742887e-05
20080813,0.0001114405322149
20080814,8.849723318479628e-05
20080815,7.673493976667798e-05
20080818,8.250448615987005e-05
20080819,9.207334187939424e-05
20080820,0.0001073663229129
20080821,9.772980066163752e-05
20080822,8.560087103069072e-05
20080825,8.257399865797582e-05
20080826,6.77467983064974e-05
20080827,5.948442657799379e-05
20080828,7.726561717649786e-05
20080829,5.6196277121963345e-05
20080902,0.0001517708516709
20080903,0.0001208977865695
20080904,0.0001449371194291
20080905,0.000168729503677
20080908,0.0006499949617001
20080909,0.000216011967701
20080910,0.0001835110249294
20080911,0.0003794295748899
20080912,0.00020784055751
20080915,0.000914437188146
20080916,0.0012480213875124
20080917,0.0009942958125928
20080918,0.0016335436240053
20080919,0.0012486070066553
20080922,0.0002790055557581
20080923,0.0003966866942016
20080924,0.0002433164494566
20080925,0.0002796623823909
20080926,0.0004227092734609
20080929,0.0019951553801914
20080930,0.0006513352029965
20081001,0.0005162220626082
20081002,0.000440958108402
20081003,0.0010858227584173
20081006,0.0018086208455044
20081007,0.0009077614039338
20081008,0.0024964538323861
20081009,0.0017570304571719
20081010,0.0077477397402088
20081013,0.0016220546275569
20081014,0.0027430316572223
20081015,0.0017195861262214
20081016,0.0032684380137836
20081017,0.0018445033816526
20081020,0.0008103593983248
20081021,0.0007915843269183
20081022,0.0014365861821341
20081023,0.0031468753816831
20081024,0.003535009822953
20081027,0.0019060505338531
20081028,0.0025355608759559
20081029,0.0025140581239344
20081030,0.0013606155222735
20081031,0.0009398780984658
20081103,0.0002490648273395
20081104,0.0005622690797888
20081105,0.0007408234731923
20081106,0.0006716714472767
20081107,0.0007455725641402
20081110,0.0007969240457482
20081111,0.0011311073203786
20081112,0.0006845590494661
20081113,0.0029325603219555
20081114,0.001793443414661
20081117,0.0015295679355714
20081118,0.0013028916956213
20081119,0.0011720659850308
20081120,0.0025221087564937
20081121,0.0030355209014932
20081124,0.0013822926071646
20081125,0.001232863612222
20081126,0.0007203460429063
20081128,0.0001363622249286
20081201,0.0013580976460097
20081202,0.0010915612935699
20081203,0.0011032317967674
20081204,0.0008938486866037
20081205,0.001129707851742
20081208,0.0007646202571022
20081209,0.0007639126944479
20081210,0.000567874732105
20081211,0.0005726816453584
20081212,0.0010599588317204
20081215,0.0003530642889904
20081216,0.0006238713170253
20081217,0.0005895980912585
20081218,0.0004171689001951
20081219,0.0004089836049581
20081222,0.0002805994148285
20081223,0.0002468020531993
20081224,3.4008738014772853e-05
20081226,4.6095744861960446e-05
20081229,0.0001217542046205
20081230,0.0001441860731745
20081231,0.0001447787226511
20090102,0.000149140028498
20090105,0.0002174113802252
20090106,0.0002600968163487
20090107,0.0002242370720936
20090108,0.0002371556755745
20090109,0.0003026311119399
20090112,0.0002051480180101
20090113,0.0003402144929216
20090114,0.0004987188312523
20090115,0.0006066606821285
20090116,0.0006753003837148
20090120,0.0006905494104681
20090121,0.0007177948776804
20090122,0.0010857908540684
20090123,0.0010922615855154
20090126,0.0004941800273701
20090127,0.0003656651499328
20090128,0.0005864062549884
20090129,0.0002438117248325
20090130,0.00032275946709
20090202,0.0004042589863763
20090203,0.0002718084008969
20090204,0.0002679717742707
20090205,0.0004407242898541
20090206,0.0002534512295283
20090209,0.0002358063745176
20090210,0.0006703590579252
20090211,0.0003317216326709
20090212,0.0007275339396561
20090213,0.0003180887347344
20090217,0.0008497744289254
20090218,0.000473195296813
20090219,0.0003966607909407
20090220,0.0006781633379464
20090223,0.00037795840299
20090224,0.0005604966611073
20090225,0.000601876558121
20090226,0.0005539449130314
20090227,0.0008733848614691
20090302,0.0005627640432973
20090303,0.0006736851598661
20090304,0.0004972662118514
20090305,0.0007362876334988
20090306,0.0008559497339762
20090309,0.0005679893996431
20090310,0.0007452817580431
20090311,0.0004961879430199
20090312,0.0003063795793315
20090313,0.0003598606433598
20090316,0.000346216953716
20090317,0.0003658502411083
20090318,0.0008131967724848
20090319,0.0004257817487773
20090320,0.000296997574115
20090323,0.0006230333354423
20090324,0.0003132322661054
20090325,0.0005687068405897
20090326,0.0005283050757383
20090327,0.0003152795715245
20090330,0.0005506202279873
20090331,0.0003091817321521
20090401,0.000488213412347
20090402,0.0005842275953305
20090403,0.0002361907762231
20090406,0.0002874368812319
20090407,0.0005411620631984
20090408,0.0002296796540618
20090409,0.0004912423552958
20090413,0.0002484402141436
20090414,0.000263752683541
20090415,0.0001669111767647
20090416,0.0001881813813775
20090417,0.0001401178890184
20090420,0.000424236481825
20090421,0.0002047263323735
20090422,0.0003045004045488
20090423,0.0002557694895023
20090424,0.0002104872113776
20090427,0.0002564778273282
20090428,0.0001994549976249
20090429,0.0002493910821672
20090430,0.0002646752373586
20090501,0.0001513485472837
20090504,0.0001988765613837
20090505,0.0001207437861515
20090506,0.0003163557178803
20090507,0.0003618515023594
20090508,0.0003215361957073
20090511,0.0001857308306258
20090512,0.0001884915030222
20090513,0.000357586886238
20090514,0.0001644963173798
20090515,0.0001322873018351
20090518,0.0001599006324912
20090519,0.0001403786686307
20090520,0.0002798612554859
20090521,0.0002278677732319
20090522,0.0001253937101002
20090526,0.0001918605457247
20090527,0.0001875232184257
20090528,0.0003065997550998
20090529,0.0002099568280739
20090601,0.0001658654492023
20090602,0.0001352605191585
20090603,0.0001469834761426
20090604,8.01792630269607e-05
20090605,0.0002266565785039
20090608,0.000156842103851
20090609,9.526008681676342e-05
20090610,0.0001788265909649
20090611,0.0001427182958237
20090612,9.673849360857287e-05
20090615,0.0001948222193771
20090616,0.0001081586418713
20090617,0.0001553503040355
20090618,9.226448858699006e-05
20090619,9.198485963891224e-05
20090622,0.0001924705304727
20090623,0.000159686736511
20090624,0.0001388395013843
20090625,0.0001311179884326
20090626,9.899354257831976e-05
20090629,6.694928615871277e-05
20090630,9.73607888238758e-05
20090701,8.455214274194966e-05
20090702,0.0002768816203149
20090706,9.9438396652972e-05
20090707,9.859534150625553e-05
20090708,0.000172253468878
20090709,0.0001380191574929
20090710,0.0001313224983931
20090713,0.0001189263668824
20090714,6.301907511119584e-05
20090715,0.0001054407346034
20090716,6.722301560236572e-05
20090717,6.230347088411907e-05
20090720,0.0001084593879909
20090721,0.0001045337570372
20090722,8.932190532892468e-05
20090723,0.0001205333363928
20090724,8.088390854181997e-05
20090727,8.209005704128812e-05
20090728,0.0001241470205713
20090729,0.0001309561310619
20090730,0.0002197716120891
20090731,8.937142536747645e-05
20090803,0.0001244884082261
20090804,7.064742377830264e-05
20090805,9.746229764549066e-05
20090806,8.711237641042903e-05
20090807,0.0001501275811035
20090810,5.621733992919932e-05
20090811,7.236329139451642e-05
20090812,9.918846989004515e-05
20090813,0.0001027748837326
20090814,7.615641069007182e-05
20090817,0.000218618265865
20090818,5.0318045441703475e-05
20090819,0.000103997760002
20090820,3.061599830155256e-05
20090821,9.464427561901036e-05
20090824,8.970342198212461e-05
20090825,0.0001004696497485
20090826,8.510076015581672e-05
20090827,6.73114977400487e-05
20090828,9.21429148870638e-05
20090831,6.860058649712447e-05
20090901,0.0001377196295504
20090902,9.74880958318586e-05
20090903,6.27451547384748e-05
20090904,5.5867748804904705e-05
20090908,7.05855569574115e-05
20090909,4.95268246476248e-05
20090910,4.783327021488652e-05
20090911,6.308903312484026e-05
20090914,7.290324154697137e-05
20090915,6.459774078119855e-05
20090916,5.822266204572064e-05
20090917,7.553754167097402e-05
20090918,4.8965173013967834e-05
20090921,0.000120423532426
20090922,4.817151832306957e-05
20090923,9.378144632656154e-05
20090924,0.0001131480531676
20090925,9.956983020164226e-05
20090928,6.882621466280065e-05
20090929,9.17686777796398e-05
20090930,0.00015227257071
20091001,0.0001155347401878
20091002,0.0001684368553984
20091005,8.538784332805917e-05
20091006,0.0001249687063013
20091007,6.514092378202485e-05
20091008,6.0502153373945506e-05
20091009,2.515330340538024e-05
20091012,3.5891037980408754e-05
20091013,6.0049242952248936e-05
20091014,8.927663173250363e-05
20091015,3.421622173907598e-05
20091016,0.0001152383612528
20091019,3.31918836190293e-05
20091020,6.833972383732307e-05
20091021,0.0001035304411275
20091022,7.214725316841765e-05
20091023,0.0001362068968081
20091026,0.0001826774828523
20091027,0.0001751504764953
20091028,0.00013350484281
20091029,9.38399691114565e-05
20091030,0.0002562313013973
20091102,0.0003075216130334
20091103,0.0001854301635108
20091104,0.0001780847638665
20091105,0.0001032630241453
20091106,0.000106992172143
20091109,5.1764487190933586e-05
20091110,4.443475476821595e-05
20091111,7.264664043943862e-05
20091112,8.133904703969237e-05
20091113,5.8188834050183227e-05
20091116,0.0001053441258625
20091117,5.432936236183187e-05
20091118,4.760144798943937e-05
20091119,0.0001005945811833
20091120,4.296430249120992e-05
20091123,0.0001114144875062
20091124,4.319176335879371e-05
20091125,1.8360670928166953e-05
20091127,0.0003704642336434
20091130,5.839664322800542e-05
20091201,9.833885889615512e-05
20091202,4.5741547242875094e-05
20091203,7.13165075604894e-05
20091204,0.0002256214998905
20091207,4.491975392413894e-05
20091208,0.0001129650036139
20091209,5.9572724371194346e-05
20091210,5.075687021303264e-05
20091211,3.531615704439688e-05
20091214,2.9076898584817504e-05
20091215,4.149493421850799e-05
20091216,4.884325325772532e-05
20091217,5.546077553157581e-05
20091218,3.4219564029801446e-05
20091221,6.48278377889687e-05
20091222,2.227664693798015e-05
20091223,1.5857745015266226e-05
20091224,1.2616215072563064e-05
20091228,1.230179170752584e-05
20091229,1.185525399184569e-05
20091230,2.549741405209729e-05
20091231,1.948338372339549e-05
20100104,7.068736777339511e-05
20100105,2.988740492563263e-05
20100106,1.98787078920003e-05
20100107,2.8602490933976334e-05
20100108,2.624910224911006e-05
20100111,3.219193365888912e-05
20100112,5.004569241192964e-05
20100113,3.803424930931966e-05
20100114,2.125270100306969e-05
20100115,3.204363553486456e-05
20100119,2.114940102243762e-05
20100120,8.36925972747077e-05
20100121,0.0001566715886534
20100122,0.0001283008300437
20100125,0.0001335139390911
20100126,9.061582557160348e-05
20100127,0.0001024423986642
20100128,0.0001786179918677
20100129,0.0001424163032802
20100201,0.0001125996133066
20100202,5.0402827313876744e-05
20100203,5.905175506604261e-05
20100204,0.0002072346817412
20100205,0.0002513179860859
20100208,0.0001018094090198
20100209,0.0002620930832431
20100210,8.637748021217847e-05
20100211,0.0001113683592149
20100212,0.0001830830701244
20100216,6.119549606714789e-05
20100217,5.570793771724187e-05
20100218,3.402546829758041e-05
20100219,4.74652374082121e-05
20100222,3.750129115142184e-05
20100223,8.573633466180725e-05
20100224,7.986280005734714e-05
20100225,0.0001695492132265
20100226,4.16890297551311e-05
20100301,4.0845892738979834e-05
20100302,4.2875723877956856e-05
20100303,2.7949133572135377e-05
20100304,3.334333193357057e-05
20100305,3.1488752703933044e-05
20100308,1.913031685708334e-05
20100309,2.8103137032685612e-05
20100310,4.308591480119331e-05
20100311,2.8618373409762315e-05
20100312,2.517416291426621e-05
20100315,3.291166683558905e-05
20100316,2.9967769040426812e-05
20100317,3.3234780667740075e-05
20100318,2.1402974839504543e-05
20100319,3.6605281654255575e-05
20100322,3.826204059907456e-05
20100323,2.8004876368911212e-05
20100324,3.511155048611599e-05
20100325,7.243773735665944e-05
20100326,4.5485001413970024e-05
20100329,3.2836932624814705e-05
20100330,3.161422727099561e-05
20100331,4.354426391947145e-05
20100401,6.699472463573251e-05
20100405,2.0008452784600367e-05
20100406,1.9197021938540542e-05
20100407,3.939276356660053e-05
20100408,3.589980737961399e-05
20100409,2.66666832338621e-05
20100412,2.209425655337471e-05
20100413,2.2358937942942852e-05
20100414,2.3365974635196057e-05
20100415,1.7304472624483226e-05
20100416,0.0001480673819996
20100419,4.659071561100888e-05
20100420,3.401201741513299e-05
20100421,3.469550958505275e-05
20100422,0.0001023593852032
20100423,5.408670184732478e-05
20100426,3.515053426788548e-05
20100427,0.0001391807960635
20100428,0.0001009229601227
20100429,6.351728507024934e-05
20100430,9.441092701815295e-05
20100503,5.878543583503235e-05
20100504,0.0002178918197388
20100505,0.0001784551398083
20100506,0.0016450509991498
20100507,0.0008216748581765
20100510,0.0009612482289118
20100511,0.0001544952876977
20100512,8.257123295340683e-05
20100513,8.314734358641863e-05
20100514,0.0002398723190368
20100517,0.0002083882495519
20100518,0.0002390324823173
20100519,0.0003293830329564
20100520,0.0006131682182779
20100521,0.0004829901789545
20100524,0.0001425945510677
20100525,0.0005695041555029
20100526,0.0002625412852905
20100527,0.0002708111733455
20100528,0.0002352691891069
20100601,0.0002016299917272
20100602,0.0001027041322987
20100603,0.0001301089568407
20100604,0.0003345357703125
20100607,0.0001427336624238
20100608,0.0002731967242374
20100609,0.0001696044057772
20100610,0.0003809845670213
20100611,0.0001085882021436
20100614,9.760963822920552e-05
20100615,7.053243338052172e-05
20100616,7.683840501296567e-05
20100617,7.72015846224818e-05
20100618,3.644460954820722e-05
20100621,0.0001033407634344
20100622,0.0001114810330381
20100623,0.0001450143942397
20100624,0.0001470606301471
20100625,0.0001363516993369
20100628,7.06406274222206e-05
20100629,0.0003406883910643
20100630,0.0001142722070901
20100701,0.0002646503594157
20100702,0.0001898931857776
20100706,0.0002272807187207
20100707,0.0001064831715259
20100708,0.0001160487167214
20100709,5.634144179791233e-05
20100712,7.723123961935448e-05
20100713,0.0001263123346375
20100714,7.595674883535913e-05
20100715,0.0001041970405058
20100716,0.0001265807341625
20100719,9.101382491849868e-05
20100720,0.0001362096739849
20100721,0.000120983702921
20100722,0.0002133663688357
20100723,0.000104734610103
20100726,4.886107714206675e-05
20100727,6.796090598956642e-05
20100728,5.564435760020433e-05
20100729,0.0001209961094256
20100730,0.0001575562563883
20100802,0.0001099572201629
20100803,4.6619221502654674e-05
20100804,4.554763715711265e-05
20100805,5.84493283723643e-05
20100806,8.029754472901265e-05
20100809,2.544520629514388e-05
20100810,8.450421065232986e-05
20100811,0.0003334287607734
20100812,7.691677858028775e-05
20100813,4.656433601024232e-05
20100816,7.756907783095306e-05
20100817,7.708901771610647e-05
20100818,6.129882090094024e-05
20100819,0.0001526646997419
20100820,7.209500977174749e-05
20100823,7.396094750125641e-05
20100824,0.0001534080077357
20100825,0.0001008089155348
20100826,0.0001039563266057
20100827,0.0001315478387889
20100830,5.801561180772739e-05
20100831,0.000179817494708
20100901,0.000333374295846
20100902,2.873177357752417e-05
20100903,0.0001024847850497
20100907,6.907098366221516e-05
20100908,5.610609193887398e-05
20100909,9.837784178919752e-05
20100910,2.1075960190924266e-05
20100913,6.205892976279961e-05
20100914,4.530657847074665e-05
20100915,4.656387674000498e-05
20100916,2.786791210008495e-05
20100917,4.055569618258074e-05
20100920,3.525495681234138e-05
20100921,5.890196376960317e-05
20100922,5.266978706769611e-05
20100923,6.971976298132874e-05
20100924,7.759608483250108e-05
20100927,3.09178526925528e-05
20100928,6.424317958229683e-05
20100929,6.621375019421057e-05
20100930,0.0001293664143013
20101001,9.293591919354096e-05
20101004,4.7482438173954535e-05
20101005,8.935419993238045e-05
20101006,3.364206397674888e-05
20101007,4.811795521191461e-05
20101008,3.4357813074642455e-05
20101011,2.057162136523724e-05
20101012,6.276105779161353e-05
20101013,4.516517291893915e-05
20101014,5.443168592814773e-05
20101015,6.259272485638092e-05
20101018,2.7760563165264217e-05
20101019,0.0001569858857912
20101020,7.386821583373895e-05
20101021,7.915355732699723e-05
20101022,2.0725578497840332e-05
20101025,6.383412014935115e-05
20101026,5.239725198639486e-05
20101027,5.6488946070446774e-05
20101028,5.387194599585441e-05
20101029,3.171246273248196e-05
20101101,5.842413496681075e-05
20101102,3.744976257631298e-05
20101103,8.48525142339043e-05
20101104,0.0001256842833155
20101105,3.397794235146061e-05
20101108,2.5240456164031623e-05
20101109,4.558578933240107e-05
20101110,4.4545183753789346e-05
20101111,6.78796179677886e-05
20101112,6.99486700956283e-05
20101115,4.136299394388509e-05
20101116,0.0001236250491407
20101117,3.943440167935548e-05
20101118,7.898437635045831e-05
20101119,2.7699991260113743e-05
20101122,7.805730475828755e-05
20101123,0.0001037487334812
20101124,6.885628415777307e-05
20101126,3.5839018429340174e-05
20101129,0.000147615171755
20101130,8.381509251465771e-05
20101201,0.0001370109243955
20101202,2.3478865106685417e-05
20101203,2.630178819850844e-05
20101206,1.5431645713917338e-05
20101207,8.070089914649838e-05
20101208,2.9355921941894775e-05
20101209,3.1126837107681655e-05
20101210,1.1573674809889885e-05
20101213,2.2511442331101277e-05
20101214,1.9135108394929147e-05
20101215,2.4317835617715536e-05
20101216,3.313147269761218e-05
20101217,1.2540457935085072e-05
20101220,1.3444350721688417e-05
20101221,4.54917361685298e-06
20101222,5.519192692834588e-06
20101223,7.499532130661632e-06
20101227,1.0976522845843512e-05
20101228,5.3661630068368535e-06
20101229,6.686521300306311e-06
20101230,9.20350438401316e-06
20101231,9.540706450760627e-06
20110103,8.520594578118925e-05
20110104,1.9746213903518687e-05
20110105,1.9260941062591055e-05
20110106,2.554804289454808e-05
20110107,4.789758807208127e-05
20110110,5.2450789850232705e-05
20110111,3.0467609162303684e-05
20110112,3.061209556625264e-05
20110113,1.806498927435455e-05
20110114,1.6708129923932852e-05
20110118,1.5240125102217514e-05
20110119,2.381856481755449e-05
20110120,5.550722566759392e-05
20110121,3.756513596401425e-05
20110124,1.531635445315959e-05
20110125,3.792379626564419e-05
20110126,3.2890009325466396e-05
20110127,2.017380181032832e-05
20110128,6.31841483895345e-05
20110131,3.7008177652236545e-05
20110201,4.716407584131788e-05
20110202,2.0577533644786858e-05
20110203,3.643164006841747e-05
20110204,3.122646676569274e-05
20110207,1.820278106748465e-05
20110208,1.4937420995194448e-05
20110209,2.404574614087772e-05
20110210,5.0863824770305625e-05
20110211,2.48407599399146e-05
20110214,1.2014160787732131e-05
20110215,2.4211233926983503e-05
20110216,3.658516790264395e-05
20110217,1.582868302703548e-05
20110218,1.435790772207311e-05
20110222,0.0001458035303788
20110223,8.842513533705177e-05
20110224,8.387350084143883e-05
20110225,4.4698805675268e-05
20110228,3.0580310011967745e-05
20110301,6.969199980526215e-05
20110302,5.0355268985652974e-05
20110303,9.074475694369822e-05
20110304,5.7790308296860264e-05
20110307,7.297858750078786e-05
20110308,4.654102515045888e-05
20110309,6.219610267023637e-05
20110310,0.000203013520129
20110311,5.088364559329599e-05
20110314,8.247146718284295e-05
20110315,0.0005259266245354
20110316,0.0002003886876956
20110317,0.0001814851288761
20110318,0.00013406925766
20110321,0.0001375443006583
20110322,2.5450067145394857e-05
20110323,3.442962325424006e-05
20110324,2.76834792876599e-05
20110325,2.0370093417957912e-05
20110328,1.4804389666456765e-05
20110329,2.0616164135461377e-05
20110330,2.7972965369255708e-05
20110331,1.705094979249867e-05
20110401,2.9666353172874155e-05
20110404,1.7869414356783376e-05
20110405,1.883702726295959e-05
20110406,2.0060311812078146e-05
20110407,6.935730631865061e-05
20110408,2.7510879531417497e-05
20110411,3.0413533072534145e-05
20110412,6.419952436715044e-05
20110413,5.760901620961569e-05
20110414,4.6200103358443615e-05
20110415,2.5540169406701747e-05
20110418,0.0001377257879275
20110419,2.625235904368236e-05
20110420,6.782599051124722e-05
20110421,1.79142348664616e-05
20110425,1.2922604217146384e-05
20110426,2.2592476955390103e-05
20110427,2.452108981047688e-05
20110428,1.5099657328660752e-05
20110429,8.58382102700776e-06
20110502,3.0087528627096763e-05
20110503,3.447613294018942e-05
20110504,6.270218683635757e-05
20110505,9.972172466244132e-05
20110506,0.0001438927830552
20110509,2.976293550684223e-05
20110510,1.719341455431668e-05
20110511,5.1300030743946675e-05
20110512,5.2972191372315185e-05
20110513,4.492979687618087e-05
20110516,4.797163791614278e-05
20110517,6.79595241649972e-05
20110518,2.9241697364447137e-05
20110519,3.7055280328601325e-05
20110520,3.942391884027123e-05
20110523,0.0002150599468658
20110524,3.4144485749644044e-05
20110525,4.0614319514591056e-05
20110526,4.2044246560770545e-05
20110527,3.4745695253206325e-05
20110531,0.0001188391114732
20110601,6.122838668793894e-05
20110602,7.037996923738962e-05
20110603,0.0001582941349059
20110606,4.442090763966e-05
20110607,5.6746148686230315e-05
20110608,5.514007241476984e-05
20110609,2.5419872929761795e-05
20110610,9.172735090604128e-05
20110613,5.332662116777303e-05
20110614,0.0001090587122311
20110615,0.0001364343426889
20110616,7.710994068011213e-05
20110617,0.000117306288219
20110620,3.961261742877934e-05
20110621,3.548542263122379e-05
20110622,3.626060591745582e-05
20110623,0.0003592363371063
20110624,5.082565679739707e-05
20110627,4.2380173435858615e-05
20110628,3.2124040819697895e-05
20110629,4.781503072112748e-05
20110630,4.061285319996151e-05
20110701,4.967994554796526e-05
20110705,3.5920022339214254e-05
20110706,2.6899393272797697e-05
20110707,7.169933840344104e-05
20110708,0.0001108848950702
20110711,0.0001553069678048
20110712,7.409577441656873e-05
20110713,7.722567921397407e-05
20110714,9.361751816153733e-05
20110715,9.632823679279616e-05
20110718,8.569203711655717e-05
20110719,8.872147854031476e-05
20110720,2.549843465083299e-05
20110721,9.197064540749034e-05
20110722,2.2896092442052357e-05
20110725,8.99686593966586e-05
